StateAbbr,PlaceName,PlaceFIPS,TractFIPS,Place_TractID,Population2010,Insurance,HighBloodPressure,Cancer,Asthma,HeartDisease,AnnualCheckUps,Smokes,MentalHealthIssues,Latitude,Longitude,CountyFIPS
TX,San Antonio,4865000,48029191808,4865000-48029191808,895,16.1,23,4.3,7.7,2.8,61.6,12.7,10.6,29.65140683,-98.46892013,48029
TX,San Antonio,4865000,48029191809,4865000-48029191809,997,15,29.3,6.3,7.5,4.4,65.1,12.7,10.3,29.66883818,-98.49691929,48029
TX,San Antonio,4865000,48029980100,4865000-48029980100,66,26.5,20,2.6,7.7,2.3,58.2,15.2,13.5,29.3834099,-98.57259466,48029
TX,Sugar Land,4870808,48157674601,4870808-48157674601,60,10.5,40.2,10.6,7.3,7.5,75.1,9.8,8.2,29.55751158,-95.68048861,48157
TX,Sugar Land,4870808,48157674602,4870808-48157674602,233,11.8,33.9,7.2,7.8,4.6,71.8,10.5,8.9,29.54864971,-95.64379926,48157
TX,Tyler,4874144,48423001601,4874144-48423001601,429,31.3,25.3,1.9,9.1,2.5,59,26.2,17.4,32.39087897,-95.32982264,48423
TX,Waco,4876000,48309001600,4876000-48309001600,96,25.6,50,7.3,10.9,11,71.9,25.6,18,31.58204349,-97.11189331,48309
TX,Waco,4876000,48309001700,4876000-48309001700,114,29.2,46.4,7.4,10.4,9.7,72.4,21.4,15.7,31.6098979,-97.06788472,48309
TX,Wichita Falls,4879000,48485011200,4879000-48485011200,910,28,40.7,5.6,10.8,7.6,71.8,24.1,17.8,33.93152637,-98.48540818,48485
UT,Layton,4943660,49011125403,4943660-49011125403,261,11.8,26.6,6.8,8.8,5.1,63.7,9.9,11.2,41.05551517,-112.0162764,49011
UT,Ogden,4955980,49057210100,4955980-49057210100,168,9.8,36.7,9.6,8.9,7,69.5,9.2,10.2,41.24546174,-111.9325861,49057
UT,Ogden,4955980,49057210402,4955980-49057210402,808,23,16.7,2,7.2,1.8,52.4,11.9,11.5,41.23635323,-111.9932917,49057
UT,St. George,4965330,49053270500,4965330-49053270500,860,11,26.6,7.8,8.8,5.5,63.5,8.9,10.6,37.13702938,-113.6381949,49053
UT,Salt Lake City,4967000,49035110300,4967000-49035110300,246,10.7,21.8,6.1,9.1,3.7,60.5,8.7,10.4,40.71116019,-111.831375,49035
UT,Salt Lake City,4967000,49035111802,4967000-49035111802,558,14.6,30.6,8.5,9.4,7,64.4,10.6,11.7,40.70304578,-111.8590403,49035
UT,Salt Lake City,4967000,49035114500,4967000-49035114500,98,22.5,24.4,3.6,8.1,4.2,53.7,17.5,13.3,40.74640818,-111.9829806,49035
UT,Sandy,4967440,49035110102,4967440-49035110102,259,8.2,25.7,7,8.6,4.3,63.7,7.9,9.3,40.56652655,-111.7911508,49035
UT,Sandy,4967440,49035112503,4967440-49035112503,984,15,25.7,6,9.5,4.7,60.8,11.9,12.6,40.61213234,-111.8768724,49035
UT,Sandy,4967440,49035112614,4967440-49035112614,928,8.3,28.7,9.1,8.5,5.3,67.2,6.8,8.5,40.59709745,-111.8270823,49035
UT,West Valley City,4983470,49035113526,4983470-49035113526,97,22.6,17.2,2.8,9.5,2.1,52.9,15.6,14.9,40.64686975,-112.0518344,49035
UT,West Valley City,4983470,49035113907,4983470-49035113907,153,17.9,15,3.1,9.8,2,52.9,13.9,14.2,40.6533169,-112.0801193,49035
VA,Alexandria,5101000,51510200701,5101000-51510200701,653,8.4,15.6,3.3,8.3,1.7,63.7,11.7,9.8,38.80420435,-77.08247766,51510
VA,Hampton,5135000,51650011100,5135000-51650011100,696,10.2,22.3,5,8.9,3.3,70.8,14.8,10.2,36.98261059,-76.3370459,51650
VA,Lynchburg,5147672,51680000500,5147672-51680000500,367,11.3,36.9,5.6,9.9,5.7,73.5,17.2,12.7,37.41434246,-79.14141298,51680
VA,Norfolk,5157000,51710006601,5157000-51710006601,723,12.9,36.1,7.1,9.8,6.5,73.3,20.2,13.4,36.92276285,-76.22986273,51710
VA,Portsmouth,5164000,51740980100,5164000-51740980100,78,19.5,13.8,1,9.2,1.1,63,21.3,17,36.81190617,-76.29814974,51740
VA,Suffolk,5176432,51800075404,5176432-51800075404,935,8.8,32.5,7.5,8.7,5.6,74.8,15,10.4,36.7549226,-76.63241922,51800
WA,Auburn,5303180,53033029601,5303180-53033029601,138,11.4,35.7,9.1,10.6,8.7,66.8,15.7,14.8,47.34874741,-122.1862963,53033
WA,Auburn,5303180,53033029700,5303180-53033029700,184,9.8,33,8.8,10.3,7.5,66,15.2,14.2,47.34765675,-122.1998936,53033
WA,Kennewick,5335275,53005011501,5335275-53005011501,156,13.7,29.2,6,10.9,5.3,60.2,19.9,15.8,46.20608089,-119.0976773,53005
WA,Kent,5335415,53033028300,5335415-53033028300,414,11.3,20.4,3.9,8.5,2.9,61.5,12.1,11.7,47.41990927,-122.2668242,53033
WA,Kent,5335415,53033029305,5335415-53033029305,965,9.5,26.6,6.6,8.9,5,65.1,11.6,11.5,47.42056273,-122.2151567,53033
WA,Kent,5335415,53033029602,5335415-53033029602,779,9.5,21.1,4.7,9.5,3.3,61,12.4,12.6,47.34212759,-122.17623,53033
WA,Kent,5335415,53033031800,5335415-53033031800,669,7.8,28.2,7.7,9.2,5.2,67,10.7,11.2,47.3886324,-122.1581505,53033
WA,Renton,5357745,53033026100,5357745-53033026100,98,14.4,31.1,6.6,10.7,6.8,63.4,17.4,16.1,47.4811437,-122.2398314,53033
WA,Renton,5357745,53033031903,5357745-53033031903,828,9.4,20.5,4.9,8.7,3.3,60.8,12.1,11.6,47.47815395,-122.127384,53033
WA,Renton,5357745,53033031906,5357745-53033031906,105,12,22.1,5.4,7.9,3.7,62.4,8.4,9.8,47.46262141,-122.1221553,53033
WA,Seattle,5363000,53033026001,5363000-53033026001,106,10.8,26.8,5.5,10.1,4.2,66,12.7,12.5,47.50349591,-122.2454926,53033
WA,Seattle,5363000,53033026500,5363000-53033026500,81,18.1,34,5.9,10.3,7.8,64.9,18.2,16.6,47.51739006,-122.3342797,53033
WA,Spokane,5367000,53063005000,5367000-53063005000,853,8.9,16.6,3.9,10.5,2.6,57.1,13.5,13.3,47.60764422,-117.3642467,53063
WA,Spokane,5367000,53063011000,5367000-53063011000,62,16.6,50,19.5,8.5,14.5,82,4.9,7.2,47.71798197,-117.4262414,53063
WA,Spokane,5367000,53063011202,5367000-53063011202,181,10,23.2,5.5,11.4,4.5,58.9,18.8,15.1,47.70577516,-117.3442164,53063
WA,Spokane,5367000,53063012200,5367000-53063012200,518,11.5,25,5.1,11.3,4.6,59.4,20.5,15.6,47.67983543,-117.3269574,53063
WA,Spokane,5367000,53063013401,5367000-53063013401,810,6.3,28.1,7.5,10,5.1,65.2,12.5,11.3,47.61878532,-117.3428677,53063
WA,Spokane Valley,5367167,53063010100,5367167-53063010100,474,8.6,27.5,6.3,10.9,5.2,62.1,17.5,14.3,47.70213089,-117.1921081,53063
WA,Spokane Valley,5367167,53063013201,5367167-53063013201,494,8.2,36.9,10.3,10.5,8.5,68.9,15.1,12.2,47.68970236,-117.1492213,53063
WA,Spokane Valley,5367167,53063013401,5367167-53063013401,935,6.7,26.7,7.1,10.2,4.7,63.8,13,11.4,47.64127411,-117.3317136,53063
WA,Tacoma,5370000,53053061602,5370000-53053061602,956,11.5,28.4,3.9,10.8,4.5,59.9,20.6,16,47.24014828,-122.437743,53053
WA,Tacoma,5370000,53053071601,5370000-53053071601,59,23,22.8,2.6,9.7,3.2,57.7,20.5,16.5,47.18807923,-122.4116155,53053
WA,Tacoma,5370000,53053071705,5370000-53053071705,55,14.5,37.8,6.5,11.5,7.6,67.3,19.7,16.5,47.16816884,-122.434168,53053
WA,Tacoma,5370000,53053072310,5370000-53053072310,109,9.6,41.2,10.9,10.4,8.9,72.4,12.8,11.4,47.24212618,-122.5398668,53053
WA,Tacoma,5370000,53053940001,5370000-53053940001,773,6.7,27.4,5.7,9.9,3.8,65.3,13.6,11.4,47.30264586,-122.4044079,53053
WA,Tacoma,5370000,53053940002,5370000-53053940002,176,12.6,28.2,4.6,10.9,4.3,61.9,19.3,15,47.25172642,-122.3773431,53053
WA,Vancouver,5374060,53011041007,5374060-53011041007,108,9.1,42.6,10.1,10.5,9.7,68.4,17.7,13,45.67699884,-122.6894725,53011
WA,Vancouver,5374060,53011041110,5374060-53011041110,871,11.7,20.7,3.5,10.7,3,54.6,18.9,15.5,45.64753587,-122.6244223,53011
WA,Vancouver,5374060,53011041327,5374060-53011041327,532,9.1,23.8,5.3,9.6,3.8,59.1,15.5,12.4,45.66503453,-122.5016859,53011
WA,Yakima,5380010,53077001300,5380010-53077001300,227,14,60.3,16.6,11.4,19.7,79.8,13.1,12,46.56551034,-120.5087684,53077
WA,Yakima,5380010,53077002900,5380010-53077002900,90,11.2,36.4,7.5,12.2,7.9,64.8,19.1,16.1,46.61342865,-120.5983337,53077
WV,Charleston,5414600,54039011000,5414600-54039011000,348,8.7,38,7.2,10.6,6.4,79.8,18.2,13.9,38.36359327,-81.61568583,54039
WV,Charleston,5414600,54039011401,5414600-54039011401,56,10.3,49.1,9.6,11,10.5,81.8,23.1,15.7,38.32909912,-81.57495877,54039
WV,Charleston,5414600,54039012300,5414600-54039012300,669,14.4,34.2,4,10.1,5.2,74.3,28,17.2,38.31014048,-81.69861265,54039
WV,Charleston,5414600,54039012800,5414600-54039012800,328,7.7,44.9,9.5,9.9,9.2,82.3,16,12.4,38.34215247,-81.68596813,54039
WI,Appleton,5502375,55087012901,5502375-55087012901,133,8.7,25.5,5.2,9.3,3.9,70.2,19.3,11.7,44.34184223,-88.36513185,55087
WI,Appleton,5502375,55087013300,5502375-55087013300,870,8.9,23.1,5.9,9,3.8,69.5,16.9,10.8,44.31366661,-88.34895058,55087
WI,Green Bay,5531000,55009020100,5531000-55009020100,101,7.4,37.8,9.6,9,7.5,76.3,15.4,9.8,44.54025223,-87.86875777,55009
WI,Green Bay,5531000,55009020704,5531000-55009020704,139,12.7,35.8,8.3,10,7.7,72.4,19.6,12.9,44.47810974,-87.98443147,55009
WI,Green Bay,5531000,55009021302,5531000-55009021302,456,8.5,29.7,7.4,9.9,5.5,71.8,16.5,11.3,44.50709671,-88.09630689,55009
WI,Kenosha,5539225,55059002602,5539225-55059002602,74,8.8,25,5.8,9.5,4,70,18.8,11.6,42.56091983,-87.89371358,55059
WI,Kenosha,5539225,55059002700,5539225-55059002700,594,9.3,20.6,4.2,9.1,2.7,68,18.8,11.2,42.57352082,-87.97268597,55059
WI,Madison,5548000,55025011000,5548000-55025011000,157,5.9,28.7,7.9,8.7,4.9,68.9,11,8.8,43.08643617,-89.48634948,55025
WI,Milwaukee,5553000,55079110100,5553000-55079110100,99,21.4,23.9,3.9,9.4,4.1,67.7,19.1,14.6,43.00735374,-87.96116972,55079
WI,Milwaukee,5553000,55079120202,5553000-55079120202,50,8.4,55.1,20.5,9.7,14.4,89.5,7.9,7.7,42.97109856,-87.99137298,55079
WI,Milwaukee,5553000,55079120400,5553000-55079120400,188,12.8,21.6,4.2,9.5,3.3,67.7,18.8,13,42.97005058,-87.9742001,55079
WI,Racine,5566000,55101000100,5566000-55101000100,918,10.4,35.2,6.9,10.3,6.4,71.9,17.5,12.2,42.72962669,-87.7772809,55101
WI,Racine,5566000,55101001504,5566000-55101001504,802,11.3,27.1,6.1,10,4.7,68.7,16.8,11.6,42.7718015,-87.79005021,55101
WI,Racine,5566000,55101001505,5566000-55101001505,829,11.3,21.8,4.1,10.5,2.6,68.4,14.7,11.5,42.7717716,-87.78518518,55101
WI,Waukesha,5584250,55133202902,5584250-55133202902,747,9.6,28.4,7.6,8.6,5.2,71.8,13.7,9.9,43.02261363,-88.19394153,55133
WI,Waukesha,5584250,55133203804,5584250-55133203804,894,7.4,28.6,7.3,8.6,4.8,72,14.2,9.7,43.01619189,-88.2953997,55133
WY,Cheyenne,5613900,56021000402,5613900-56021000402,415,23.9,27.3,4.7,10.9,4.9,59.9,26.3,15.5,41.12090137,-104.7732437,56021
WY,Cheyenne,5613900,56021002000,5613900-56021002000,214,17.9,20.8,4.2,9.6,3.3,58.9,19.9,12.3,41.1336168,-104.7190538,56021
