Submission_ID,Facility_Name,Facility_City,Facility_State,Facility_County,Facility_Zip_Code,Facility_Latitude,Facility_Longitude,FRS_ID,AFS_NUMBER,Location_ID,Location_Name,Is_Location_Controlled,Duct_Diameter,Permit_Source_Name,Permit_Source_ID,Air_Permit_Number,SCC,NAICS,Process_Description,TEST_RUN_VALUE,AVERAGE_VALUE,Calculated_Average,Test_Run_Number,Pollutant_Name,CAS_Number,NEI_Pollutant_Code,POLLUTANT_UNIT,Measure,Material,Action,Detection_Limit_Flag,Test_Report_Rating,Test_Run_Date,Test_Method_Notes,Test_Method,Testing_Company,Testing_Project_Number,ERT_Version,Test_Report_Reference,Control_1,Control_2,Control_3,Control_4,Control_5,PROCESS_PARAMETER,PROCESS_PARAMETER_RATE,PROCESS_PARAMETER_VALUE,Regulation_Description,Regulatory_Limit,Stack_Temperature_F,Stack_Flow_Rate_acfm,Method_Mass_A,Method_Mass_B,Mass_Units,FILTER_TEMPERATURE_1_F,Filter_Temperature_2_F,Emissions_Value_LB_MMBtu_CO2,Emissions_Value_LB_MMBtu_O2
"80768977","Resolute Forest Products, Calhoun Operations","Calhoun","TN","Mc Minn Co","373095249","35.29763","-84.75578","110056955157","4710700012"," ","BFB South","0","92.75","BFB Boiler","54-0012-30","TDEC Permit No. 563810","10200912","322122"," ","7.68E-07","N/A","0","Run 3","Mercury","7439-97-6","7439-97-6","Lb","Tons","Wood/Bark","Burned"," ","24.5","2016-11-15T00:00:00"," ","Method 30B","Alliance Source Testing, LLC","2016-0530","V5","Facility: Resolute Forest Products, Calhoun Operations - Calhoun, TN - Testing Company:  Alliance Source Testing, LLC - 12/29/2016","Unknown","","","","","Wood/Bark Burned","Tons/hr","57.0","","","312.4","","4.301","3.75","ng"," "," ","1.15E-07","1.14E-07"
"80768977","Resolute Forest Products, Calhoun Operations","Calhoun","TN","Mc Minn Co","373095249","35.29763","-84.75578","110056955157","4710700012"," ","BFB North","0","92.75","BFB Boiler","54-0012-30","TDEC Permit No. 563810","10200912","322122"," ","6.63E-05","N/A","0","Run 1","Nickel","7440-02-0","7440-02-0","Lb","Tons","Wood/Bark","Burned","","24.5","2016-11-15T00:00:00"," ","Method 5/29","Alliance Source Testing, LLC","2016-0530","V5","Facility: Resolute Forest Products, Calhoun Operations - Calhoun, TN - Testing Company:  Alliance Source Testing, LLC - 12/29/2016","Unknown","","","","","Wood/Bark Burned","Tons/hr","54.0","","","312.63","158,017.2","12.5"," ","ug","261.0625","261.0625","9.16E-06","9.85E-06"
"80768977","Resolute Forest Products, Calhoun Operations","Calhoun","TN","Mc Minn Co","373095249","35.29763","-84.75578","110056955157","4710700012"," ","BFB North","0","92.75","BFB Boiler","54-0012-30","TDEC Permit No. 563810","10200912","322122"," ","6.13E-05","N/A","0","Run 2","Nickel","7440-02-0","7440-02-0","Lb","Tons","Wood/Bark","Burned","","24.5","2016-11-15T00:00:00"," ","Method 5/29","Alliance Source Testing, LLC","2016-0530","V5","Facility: Resolute Forest Products, Calhoun Operations - Calhoun, TN - Testing Company:  Alliance Source Testing, LLC - 12/29/2016","Unknown","","","","","Wood/Bark Burned","Tons/hr","55.0","","","316.69","160,804.2","12.8"," ","ug","259.9375","259.9375","1.02E-05","9.21E-06"
"80768977","Resolute Forest Products, Calhoun Operations","Calhoun","TN","Mc Minn Co","373095249","35.29763","-84.75578","110056955157","4710700012"," ","BFB North","0","92.75","BFB Boiler","54-0012-30","TDEC Permit No. 563810","10200912","322122"," ","4.25E-05","N/A","0","Run 3","Nickel","7440-02-0","7440-02-0","Lb","Tons","Wood/Bark","Burned","","24.5","2016-11-15T00:00:00"," ","Method 5/29","Alliance Source Testing, LLC","2016-0530","V5","Facility: Resolute Forest Products, Calhoun Operations - Calhoun, TN - Testing Company:  Alliance Source Testing, LLC - 12/29/2016","Unknown","","","","","Wood/Bark Burned","Tons/hr","57.0","","","316.00","159,790.8","9.3"," ","ug","260.5","260.5","6.84E-06","6.74E-06"
"80768977","Resolute Forest Products, Calhoun Operations","Calhoun","TN","Mc Minn Co","373095249","35.29763","-84.75578","110056955157","4710700012"," ","BFB South","0","92.75","BFB Boiler","54-0012-30","TDEC Permit No. 563810","10200912","322122"," ","4.74E-05","N/A","0","Run 1","Nickel","7440-02-0","7440-02-0","Lb","Tons","Wood/Bark","Burned","","24.5","2016-11-15T00:00:00"," ","Method 5/29","Alliance Source Testing, LLC","2016-0530","V5","Facility: Resolute Forest Products, Calhoun Operations - Calhoun, TN - Testing Company:  Alliance Source Testing, LLC - 12/29/2016","Unknown","","","","","Wood/Bark Burned","Tons/hr","54.0","","","310.94","167,560.7","8.7"," ","ug","260.1875","260.1875","6.20E-06","6.67E-06"
"80768977","Resolute Forest Products, Calhoun Operations","Calhoun","TN","Mc Minn Co","373095249","35.29763","-84.75578","110056955157","4710700012"," ","BFB South","0","92.75","BFB Boiler","54-0012-30","TDEC Permit No. 563810","10200912","322122"," ","4.18E-05","N/A","0","Run 2","Nickel","7440-02-0","7440-02-0","Lb","Tons","Wood/Bark","Burned","","24.5","2016-11-15T00:00:00"," ","Method 5/29","Alliance Source Testing, LLC","2016-0530","V5","Facility: Resolute Forest Products, Calhoun Operations - Calhoun, TN - Testing Company:  Alliance Source Testing, LLC - 12/29/2016","Unknown","","","","","Wood/Bark Burned","Tons/hr","55.0","","","312.13","168,855.7","8.6"," ","ug","259.9375","259.9375","6.63E-06","5.99E-06"
"80768977","Resolute Forest Products, Calhoun Operations","Calhoun","TN","Mc Minn Co","373095249","35.29763","-84.75578","110056955157","4710700012"," ","BFB South","0","92.75","BFB Boiler","54-0012-30","TDEC Permit No. 563810","10200912","322122"," ","3.46E-05","N/A","0","Run 3","Nickel","7440-02-0","7440-02-0","Lb","Tons","Wood/Bark","Burned","","24.5","2016-11-15T00:00:00"," ","Method 5/29","Alliance Source Testing, LLC","2016-0530","V5","Facility: Resolute Forest Products, Calhoun Operations - Calhoun, TN - Testing Company:  Alliance Source Testing, LLC - 12/29/2016","Unknown","","","","","Wood/Bark Burned","Tons/hr","57.0","","","313.56","176,316.0","7.2"," ","ug","260.1875","260.1875","5.20E-06","5.13E-06"
"80768977","Resolute Forest Products, Calhoun Operations","Calhoun","TN","Mc Minn Co","373095249","35.29763","-84.75578","110056955157","4710700012"," ","Combined Duct","0","0.0","BFB Boiler","54-0012-30","TDEC Permit No. 563810","10200912","322122"," ","0.00E+00","N/A","0","Run 1","Oxygen","7782-44-7","7782-44-7","Lb","Tons","Wood/Bark","Burned"," ","24.5","2016-11-15T00:00:00"," ","Method 3A O2","Alliance Source Testing, LLC","2016-0530","V5","Facility: Resolute Forest Products, Calhoun Operations - Calhoun, TN - Testing Company:  Alliance Source Testing, LLC - 12/29/2016","Unknown","Unknown","","","","Wood/Bark Burned","Tons/hr","54.0","",""," "," ","6.904"," ","%vd"," "," ","0.00E+00","8.41E+01"
"80768977","Resolute Forest Products, Calhoun Operations","Calhoun","TN","Mc Minn Co","373095249","35.29763","-84.75578","110056955157","4710700012"," ","Combined Duct","0","0.0","BFB Boiler","54-0012-30","TDEC Permit No. 563810","10200912","322122"," ","0.00E+00","N/A","0","Run 2","Oxygen","7782-44-7","7782-44-7","Lb","Tons","Wood/Bark","Burned"," ","24.5","2016-11-15T00:00:00"," ","Method 3A O2","Alliance Source Testing, LLC","2016-0530","V5","Facility: Resolute Forest Products, Calhoun Operations - Calhoun, TN - Testing Company:  Alliance Source Testing, LLC - 12/29/2016","Unknown","Unknown","","","","Wood/Bark Burned","Tons/hr","55.0","",""," "," ","6.7561"," ","%vd"," "," ","0.00E+00","8.20E+01"
"80768977","Resolute Forest Products, Calhoun Operations","Calhoun","TN","Mc Minn Co","373095249","35.29763","-84.75578","110056955157","4710700012"," ","Combined Duct","0","0.0","BFB Boiler","54-0012-30","TDEC Permit No. 563810","10200912","322122"," ","0.00E+00","N/A","0","Run 3","Oxygen","7782-44-7","7782-44-7","Lb","Tons","Wood/Bark","Burned"," ","24.5","2016-11-15T00:00:00"," ","Method 3A O2","Alliance Source Testing, LLC","2016-0530","V5","Facility: Resolute Forest Products, Calhoun Operations - Calhoun, TN - Testing Company:  Alliance Source Testing, LLC - 12/29/2016","Unknown","Unknown","","","","Wood/Bark Burned","Tons/hr","57.0","",""," "," ","6.7905"," ","%vd"," "," ","0.00E+00","8.26E+01"
"80768977","Resolute Forest Products, Calhoun Operations","Calhoun","TN","Mc Minn Co","373095249","35.29763","-84.75578","110056955157","4710700012"," ","BFB North","0","92.75","BFB Boiler","54-0012-30","TDEC Permit No. 563810","10200912","322122"," ","2.65E-05","N/A","0","Run 1","Selenium","7782-49-2","7782-49-2","Lb","Tons","Wood/Bark","Burned","BDL","24.5","2016-11-15T00:00:00"," ","Method 5/29","Alliance Source Testing, LLC","2016-0530","V5","Facility: Resolute Forest Products, Calhoun Operations - Calhoun, TN - Testing Company:  Alliance Source Testing, LLC - 12/29/2016","Unknown","","","","","Wood/Bark Burned","Tons/hr","54.0","","","312.63","158,017.2","5.0"," ","ug","261.0625","261.0625","3.66E-06","3.94E-06"
"80768977","Resolute Forest Products, Calhoun Operations","Calhoun","TN","Mc Minn Co","373095249","35.29763","-84.75578","110056955157","4710700012"," ","BFB North","0","92.75","BFB Boiler","54-0012-30","TDEC Permit No. 563810","10200912","322122"," ","2.40E-05","N/A","0","Run 2","Selenium","7782-49-2","7782-49-2","Lb","Tons","Wood/Bark","Burned","BDL","24.5","2016-11-15T00:00:00"," ","Method 5/29","Alliance Source Testing, LLC","2016-0530","V5","Facility: Resolute Forest Products, Calhoun Operations - Calhoun, TN - Testing Company:  Alliance Source Testing, LLC - 12/29/2016","Unknown","","","","","Wood/Bark Burned","Tons/hr","55.0","","","316.69","160,804.2","5.0"," ","ug","259.9375","259.9375","3.98E-06","3.60E-06"
"80768977","Resolute Forest Products, Calhoun Operations","Calhoun","TN","Mc Minn Co","373095249","35.29763","-84.75578","110056955157","4710700012"," ","BFB North","0","92.75","BFB Boiler","54-0012-30","TDEC Permit No. 563810","10200912","322122"," ","2.28E-05","N/A","0","Run 3","Selenium","7782-49-2","7782-49-2","Lb","Tons","Wood/Bark","Burned","BDL","24.5","2016-11-15T00:00:00"," ","Method 5/29","Alliance Source Testing, LLC","2016-0530","V5","Facility: Resolute Forest Products, Calhoun Operations - Calhoun, TN - Testing Company:  Alliance Source Testing, LLC - 12/29/2016","Unknown","","","","","Wood/Bark Burned","Tons/hr","57.0","","","316.00","159,790.8","5.0"," ","ug","260.5","260.5","3.68E-06","3.63E-06"
"80768977","Resolute Forest Products, Calhoun Operations","Calhoun","TN","Mc Minn Co","373095249","35.29763","-84.75578","110056955157","4710700012"," ","BFB South","0","92.75","BFB Boiler","54-0012-30","TDEC Permit No. 563810","10200912","322122"," ","2.72E-05","N/A","0","Run 1","Selenium","7782-49-2","7782-49-2","Lb","Tons","Wood/Bark","Burned","BDL","24.5","2016-11-15T00:00:00"," ","Method 5/29","Alliance Source Testing, LLC","2016-0530","V5","Facility: Resolute Forest Products, Calhoun Operations - Calhoun, TN - Testing Company:  Alliance Source Testing, LLC - 12/29/2016","Unknown","","","","","Wood/Bark Burned","Tons/hr","54.0","","","310.94","167,560.7","5.0"," ","ug","260.1875","260.1875","3.56E-06","3.83E-06"
"80768977","Resolute Forest Products, Calhoun Operations","Calhoun","TN","Mc Minn Co","373095249","35.29763","-84.75578","110056955157","4710700012"," ","BFB South","0","92.75","BFB Boiler","54-0012-30","TDEC Permit No. 563810","10200912","322122"," ","2.44E-05","N/A","0","Run 2","Selenium","7782-49-2","7782-49-2","Lb","Tons","Wood/Bark","Burned","BDL","24.5","2016-11-15T00:00:00"," ","Method 5/29","Alliance Source Testing, LLC","2016-0530","V5","Facility: Resolute Forest Products, Calhoun Operations - Calhoun, TN - Testing Company:  Alliance Source Testing, LLC - 12/29/2016","Unknown","","","","","Wood/Bark Burned","Tons/hr","55.0","","","312.13","168,855.7","5.0"," ","ug","259.9375","259.9375","3.85E-06","3.48E-06"
"80768977","Resolute Forest Products, Calhoun Operations","Calhoun","TN","Mc Minn Co","373095249","35.29763","-84.75578","110056955157","4710700012"," ","BFB South","0","92.75","BFB Boiler","54-0012-30","TDEC Permit No. 563810","10200912","322122"," ","2.40E-05","N/A","0","Run 3","Selenium","7782-49-2","7782-49-2","Lb","Tons","Wood/Bark","Burned","BDL","24.5","2016-11-15T00:00:00"," ","Method 5/29","Alliance Source Testing, LLC","2016-0530","V5","Facility: Resolute Forest Products, Calhoun Operations - Calhoun, TN - Testing Company:  Alliance Source Testing, LLC - 12/29/2016","Unknown","","","","","Wood/Bark Burned","Tons/hr","57.0","","","313.56","176,316.0","5.0"," ","ug","260.1875","260.1875","3.61E-06","3.56E-06"
"80769330","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 2","1","144.0","Coal Boiler No. 2","EPCOG-2","11-TV-007","10300218","221112"," ","0.00E+00","N/A","0","1","Oxygen","7782-44-7","7782-44-7","Lb","Tons","Bituminous Coal","Burned"," ","60","2017-01-19T00:00:00"," ","Method 3A O2","Pace Analytical Services, LLC","12-17-0043","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 03/08/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","",""," "," ","5.1288"," ","%vd"," "," ","0.00E+00","0.00E+00"
"80769330","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 2","1","144.0","Coal Boiler No. 2","EPCOG-2","11-TV-007","10300218","221112"," ","5.39E+01","N/A","0","2","Oxygen","7782-44-7","7782-44-7","Lb","Tons","Bituminous Coal","Burned"," ","60","2017-01-19T00:00:00"," ","Method 3A O2","Pace Analytical Services, LLC","12-17-0043","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 03/08/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","",""," "," ","4.9856"," ","%vd"," "," ","0.00E+00","5.39E+01"
"80769330","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 2","1","144.0","Coal Boiler No. 2","EPCOG-2","11-TV-007","10300218","221112"," ","5.11E+01","N/A","0","3","Oxygen","7782-44-7","7782-44-7","Lb","Tons","Bituminous Coal","Burned"," ","60","2017-01-19T00:00:00"," ","Method 3A O2","Pace Analytical Services, LLC","12-17-0043","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 03/08/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","",""," "," ","4.7401"," ","%vd"," "," ","0.00E+00","5.11E+01"
"80769330","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 2","1","144.0","Coal Boiler No. 2","EPCOG-2","11-TV-007","10300218","221112"," ","4.95E+01","N/A","0","4","Oxygen","7782-44-7","7782-44-7","Lb","Tons","Bituminous Coal","Burned"," ","60","2017-01-19T00:00:00"," ","Method 3A O2","Pace Analytical Services, LLC","12-17-0043","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 03/08/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","",""," "," ","4.6251"," ","%vd"," "," ","0.00E+00","4.95E+01"
"80769330","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 2","1","144.0","Coal Boiler No. 2","EPCOG-2","11-TV-007","10300218","221112"," ","4.90E+01","N/A","0","5","Oxygen","7782-44-7","7782-44-7","Lb","Tons","Bituminous Coal","Burned"," ","60","2017-01-19T00:00:00"," ","Method 3A O2","Pace Analytical Services, LLC","12-17-0043","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 03/08/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","",""," "," ","4.5915"," ","%vd"," "," ","0.00E+00","4.90E+01"
"80769330","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 2","1","144.0","Coal Boiler No. 2","EPCOG-2","11-TV-007","10300218","221112"," ","5.30E+01","N/A","0","6","Oxygen","7782-44-7","7782-44-7","Lb","Tons","Bituminous Coal","Burned"," ","60","2017-01-19T00:00:00"," ","Method 3A O2","Pace Analytical Services, LLC","12-17-0043","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 03/08/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","",""," "," ","4.8829"," ","%vd"," "," ","0.00E+00","5.30E+01"
"80769330","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 2","1","144.0","Coal Boiler No. 2","EPCOG-2","11-TV-007","10300218","221112"," ","5.42E+01","N/A","0","7","Oxygen","7782-44-7","7782-44-7","Lb","Tons","Bituminous Coal","Burned"," ","60","2017-01-19T00:00:00"," ","Method 3A O2","Pace Analytical Services, LLC","12-17-0043","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 03/08/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","",""," "," ","4.9669"," ","%vd"," "," ","0.00E+00","5.42E+01"
"80769330","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 2","1","144.0","Coal Boiler No. 2","EPCOG-2","11-TV-007","10300218","221112"," ","5.22E+01","N/A","0","8","Oxygen","7782-44-7","7782-44-7","Lb","Tons","Bituminous Coal","Burned"," ","60","2017-01-19T00:00:00"," ","Method 3A O2","Pace Analytical Services, LLC","12-17-0043","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 03/08/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","",""," "," ","4.7732"," ","%vd"," "," ","0.00E+00","5.22E+01"
"80769330","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 2","1","144.0","Coal Boiler No. 2","EPCOG-2","11-TV-007","10300218","221112"," ","5.49E+01","N/A","0","9","Oxygen","7782-44-7","7782-44-7","Lb","Tons","Bituminous Coal","Burned"," ","60","2017-01-19T00:00:00"," ","Method 3A O2","Pace Analytical Services, LLC","12-17-0043","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 03/08/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","",""," "," ","4.9629"," ","%vd"," "," ","0.00E+00","5.49E+01"
"80769330","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 2","1","144.0","Coal Boiler No. 2","EPCOG-2","11-TV-007","10300218","221112"," ","1.94E-01","N/A","0","1","Sulfur Dioxide","7446-09-5","7446-09-5","Lb","Tons","Bituminous Coal","Burned"," ","60","2017-01-19T00:00:00"," ","Method 6C","Pace Analytical Services, LLC","12-17-0043","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 03/08/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0"," Industrial-Commercial-Institutional Utility Steam Generating Units ","1200.000000 lb/hr;1.200000 lb/million BTU using O2"," "," ","87.413"," ","ppmvd"," "," ","0.00E+00","1.94E-01"
"80769330","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 2","1","144.0","Coal Boiler No. 2","EPCOG-2","11-TV-007","10300218","221112"," ","2.04E-01","N/A","0","2","Sulfur Dioxide","7446-09-5","7446-09-5","Lb","Tons","Bituminous Coal","Burned"," ","60","2017-01-19T00:00:00"," ","Method 6C","Pace Analytical Services, LLC","12-17-0043","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 03/08/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0"," Industrial-Commercial-Institutional Utility Steam Generating Units ","1200.000000 lb/hr;1.200000 lb/million BTU using O2"," "," ","92.616"," ","ppmvd"," "," ","0.00E+00","2.04E-01"
